type,sample_num,K,res
heur,384,4,5.3555717529175775
cs,384,5,1.8070077854739692
ws,384,5,1.0683521608475466
heur,384,5,1.9699653523005773
cs,385,1,205.8007654344415
ws,385,1,180.72459973442653
heur,385,1,171.04064143260965
cs,385,2,13.093371116336305
ws,385,2,18.85573981870905
heur,385,2,18.46607608897345
cs,385,3,6.206373281910015
ws,385,3,6.7096038468775285
heur,385,3,8.051130372296385
cs,385,4,4.2862975894089415
ws,385,4,4.599014121313616
heur,385,4,5.560477232222471
cs,385,5,1.8721584487039329
ws,385,5,1.2292568602043825
heur,385,5,2.049426312135954
cs,386,1,206.34288219319896
ws,386,1,181.31088158871216
heur,386,1,171.59371207637696
cs,386,2,13.28120952203218
ws,386,2,19.031973423122057
heur,386,2,18.689904155738446
cs,386,3,6.284017590250437
ws,386,3,6.79002308416248
heur,386,3,8.134069546403026
cs,386,4,4.331546467406267
ws,386,4,4.638696931787352
heur,386,4,5.609650561036749
cs,386,5,1.8833262106951074
ws,386,5,1.2570748523360882
heur,386,5,2.063538985276936
cs,387,1,202.55840688168007
ws,387,1,177.51403882753064
heur,387,1,167.7993334309154
cs,387,2,12.736864862349018
ws,387,2,18.218127884220813
heur,387,2,17.98263277231026
cs,387,3,5.652686778093371
ws,387,3,6.405619271384106
heur,387,3,7.399436856440837
cs,387,4,3.991849113863387
ws,387,4,4.376619737123847
heur,387,4,5.209654930959654
cs,387,5,1.7033716024203371
ws,387,5,0.9104689147539444
heur,387,5,1.826872610769654
cs,388,1,204.73589964610298
ws,388,1,179.6900137939677
heur,388,1,169.97981515774126
cs,388,2,13.078724599467797
ws,388,2,18.715344215720407
heur,388,2,18.48602994558844
cs,388,3,5.983083968610693
ws,388,3,6.594755235463451
heur,388,3,7.7973879538275765
cs,388,4,4.168500625655479
ws,388,4,4.5155983222380565
heur,388,4,5.424243922936673
cs,388,5,1.7899622960290782
ws,388,5,1.06555864200772
heur,388,5,1.9636817190718923
cs,389,1,204.7953603404567
ws,389,1,179.6320616451124
heur,389,1,170.04627372931736
cs,389,2,12.900681356879476
ws,389,2,18.69599537228219
heur,389,2,18.21982977581368
cs,389,3,6.202025249092622
ws,389,3,6.668442602382364
heur,389,3,8.029339875321764
cs,389,4,4.269936652439145
ws,389,4,4.565902593024949
heur,389,4,5.5332968025912015
cs,389,5,1.890930302078056
ws,389,5,1.2791687003132721
heur,389,5,2.0759270298884007
cs,390,1,206.20793709713044
ws,390,1,181.17764137630948
heur,390,1,171.51118705349373
cs,390,2,13.464152731801237
ws,390,2,19.142091439098714
heur,390,2,18.853848048448537
cs,390,3,6.532635047911705
ws,390,3,7.0373150912650315
heur,390,3,8.38239161333709
cs,390,4,4.472105733613768
ws,390,4,4.782625430688043
heur,390,4,5.751273064431879
cs,390,5,2.0470624768682724
ws,390,5,1.4397618418618745
heur,390,5,2.2511411380217012
cs,391,1,204.22799520970838
ws,391,1,178.97993249698303
heur,391,1,169.4336087990159
cs,391,2,12.887547822277256
ws,391,2,18.281192769141192
heur,391,2,18.103939793121725
cs,391,3,5.9585078114149725
ws,391,3,6.679690217140805
heur,391,3,7.7552286575983915
cs,391,4,4.161532227351542
ws,391,4,4.520982939960725
heur,391,4,5.405903746579476
cs,391,5,1.7749303307617552
ws,391,5,1.025802730592632
heur,391,5,1.899662318081112
cs,392,1,205.83660591805412
ws,392,1,180.78993868647404
heur,392,1,171.09562450688665
cs,392,2,13.065412699195116
ws,392,2,18.73340014313342
heur,392,2,18.466805210780205
cs,392,3,6.012637106808268
ws,392,3,6.5882993486337345
heur,392,3,7.830989492239779
cs,392,4,4.185081383328172
ws,392,4,4.528432557452717
heur,392,4,5.443358340243316
cs,392,5,1.8012609636377857
ws,392,5,1.085124407531432
heur,392,5,1.9755087076362094
cs,393,1,208.59144369645492
ws,393,1,183.67067753510148
heur,393,1,173.87838134528036
cs,393,2,13.41508383837024
ws,393,2,19.03580363333542
heur,393,2,18.835370251754746
cs,393,3,6.044580985067186
ws,393,3,6.706500453801742
heur,393,3,7.855272020918486
cs,393,4,4.215962946989662
ws,393,4,4.572389352968114
heur,393,4,5.4735888073344405
cs,393,5,1.7820894519108246
ws,393,5,1.0422590209880267
heur,393,5,1.9302880891774252
cs,394,1,203.5104859297435
ws,394,1,178.5034036288772
heur,394,1,168.9289124858339
cs,394,2,13.052260656706997
ws,394,2,18.664649644188962
heur,394,2,18.453464296124938
cs,394,3,5.991395873202987
ws,394,3,6.569264135239802
heur,394,3,7.806780089203263
cs,394,4,4.165289087055761
ws,394,4,4.505180703765183
heur,394,4,5.42116830693312
cs,394,5,1.7933971464843264
ws,394,5,1.0860309245526822
heur,394,5,1.9671661729419705
cs,395,1,207.43126443373907
ws,395,1,182.34799945221857
heur,395,1,172.64855968767165
cs,395,2,13.26165419046933
ws,395,2,18.81976308173965
heur,395,2,18.594135238194795
cs,395,3,6.026293016025744
ws,395,3,6.716546502047896
heur,395,3,7.826335873668665
cs,395,4,4.207648478606975
ws,395,4,4.566223978844656
heur,395,4,5.459723973826062
cs,395,5,1.7928180384827859
ws,395,5,1.0446613639031814
heur,395,5,1.9234353940818287
cs,396,1,208.6725533592544
ws,396,1,183.21808721575607
heur,396,1,173.77496179143378
cs,396,2,13.030402437312192
ws,396,2,18.484545406707845
heur,396,2,18.284353463520496
cs,396,3,5.957483680909763
ws,396,3,6.690564759734525
heur,396,3,7.7579517928934
cs,396,4,4.1538692519803355
ws,396,4,4.511849410094916
heur,396,4,5.39831110029638
cs,396,5,1.7455362650303818
ws,396,5,1.0096538055893085
heur,396,5,1.8690045955417083
cs,397,1,207.92930367872586
ws,397,1,182.9754016192877
heur,397,1,173.11733002007642
cs,397,2,13.124776531747235
ws,397,2,18.662204426543482
heur,397,2,18.399125862051765
cs,397,3,6.3357696021170335
ws,397,3,6.853777004956173
heur,397,3,8.159599814751445
cs,397,4,4.355881165691951
ws,397,4,4.647822615316897
heur,397,4,5.620743557124669
cs,397,5,1.9288405175113899
ws,397,5,1.2100962211142454
heur,397,5,2.0918155938114467
cs,398,1,208.96088086925562
ws,398,1,183.97596354654925
heur,398,1,174.0748590786389
cs,398,2,12.961448421088285
ws,398,2,18.55001413613316
heur,398,2,18.39167956514137
cs,398,3,5.6780849629926475
ws,398,3,6.433578279767431
heur,398,3,7.449441856883073
cs,398,4,4.042830621282831
ws,398,4,4.452041973412879
heur,398,4,5.273934615191074
cs,398,5,1.7047477615892617
ws,398,5,0.858732468835199
heur,398,5,1.8744844434900467
cs,399,1,206.34341122227855
ws,399,1,180.91878852962114
heur,399,1,171.46895126059707
cs,399,2,13.040275033231316
ws,399,2,18.76820722893056
heur,399,2,18.404698610685287
cs,399,3,6.1751535719946515
ws,399,3,6.676616158255186
heur,399,3,8.015509341414464
cs,399,4,4.264612805143665
ws,399,4,4.577210206675432
heur,399,4,5.535725963248877
cs,399,5,1.8649936581547937
ws,399,5,1.2234191321308945
heur,399,5,2.0418912204159665
cs,400,1,205.7577004913067
ws,400,1,180.64641152928294
heur,400,1,170.98600298955074
cs,400,2,13.063867409772579
ws,400,2,18.74494092372326
heur,400,2,18.45676866644214
cs,400,3,6.056201819506767
ws,400,3,6.619411708769435
heur,400,3,7.880504637325332
cs,400,4,4.209048310313733
ws,400,4,4.546939709736342
heur,400,4,5.47101153868733
cs,400,5,1.8178549779744761
ws,400,5,1.1173063725108205
heur,400,5,1.9928619204565388
cs,401,1,203.67106206201112
ws,401,1,178.1693064612949
heur,401,1,168.81554888623072
cs,401,2,12.545504585994866
ws,401,2,18.220379169472874
heur,401,2,17.71855926923641
cs,401,3,6.286070534369462
ws,401,3,6.738424107333233
heur,401,3,8.100038832549851
cs,401,4,4.2995027168150965
ws,401,4,4.591503843058577
heur,401,4,5.553352241968119
cs,401,5,2.0480425757769156
ws,401,5,1.428797011943909
heur,401,5,2.2518422373598717
cs,402,1,206.70569859033492
ws,402,1,181.42827443318592
heur,402,1,171.91933601367873
cs,402,2,12.962527603592362
ws,402,2,18.706900277222996
heur,402,2,18.32780890863452
cs,402,3,6.054460890068024
ws,402,3,6.582149325562202
heur,402,3,7.8781467470113915
cs,402,4,4.196403897117052
ws,402,4,4.521019199966728
heur,402,4,5.4571041490052705
cs,402,5,1.8261677051347573
ws,402,5,1.1392677031329117
heur,402,5,2.0013954395120934
cs,403,1,206.51507361981947
ws,403,1,181.15188111260215
heur,403,1,171.512604172489
cs,403,2,12.982617461655902
ws,403,2,18.660962412571262
heur,403,2,18.348912803337008
cs,403,3,6.079578138390747
ws,403,3,6.646679089305111
heur,403,3,7.906763763342265
cs,403,4,4.228751724116684
ws,403,4,4.568932579960156
heur,403,4,5.49291233227549
cs,403,5,1.8364622347469441
ws,403,5,1.1444872108732238
heur,403,5,2.012457335408541
cs,404,1,207.32378721773128
ws,404,1,181.9467051194182
heur,404,1,172.25282883210323
cs,404,2,12.548258584624103
ws,404,2,17.907573547913334
heur,404,2,17.670488626025126
cs,404,3,5.76778230101807
ws,404,3,6.820133751752363
heur,404,3,7.5675668665403055
cs,404,4,4.068482237600082
ws,404,4,4.5010177818588195
heur,404,4,5.297617503998242
cs,404,5,1.608586535222976
ws,404,5,0.8279948499736032
heur,404,5,1.7288498100795888
cs,405,1,205.42730184893477
ws,405,1,180.37320909338678
heur,405,1,170.7049899432891
cs,405,2,12.986534959106415
ws,405,2,18.6374492362432
heur,405,2,18.375992084140794
cs,405,3,5.9604687488455586
ws,405,3,6.553028903873155
heur,405,3,7.77136764145026
cs,405,4,4.158960689036679
ws,405,4,4.509747147033255
heur,405,4,5.412724496167297
cs,405,5,1.7905027702785599
ws,405,5,1.0600129469386577
heur,405,5,1.964314971444554
cs,406,1,206.21284070082817
ws,406,1,181.3270929376481
heur,406,1,171.57588649953325
cs,406,2,13.780584762110873
ws,406,2,19.3927821560726
heur,406,2,19.268830147951018
cs,406,3,6.369294907552759
ws,406,3,6.834592232075743
heur,406,3,8.2315093182736
cs,406,4,4.391779028128436
ws,406,4,4.675670721578522
heur,406,4,5.670795245858674
cs,406,5,1.8663326168736785
ws,406,5,1.258049629231037
heur,406,5,2.0571107377280233
cs,407,1,205.07076709745334
ws,407,1,179.8111805223278
heur,407,1,170.33848058575626
cs,407,2,12.561104741446487
ws,407,2,18.14767183060473
heur,407,2,17.825436419135013
cs,407,3,5.757217383570259
ws,407,3,6.419218027597768
heur,407,3,7.529486792935466
cs,407,4,4.037642569433113
ws,407,4,4.397197122278535
heur,407,4,5.268717239785149
cs,407,5,1.7598255670101828
ws,407,5,1.0050119598712843
heur,407,5,1.9162618733039358
cs,408,1,208.64142336276578
ws,408,1,183.41505242611015
heur,408,1,173.9161553219358
cs,408,2,13.181902869005308
ws,408,2,18.681106620201415
heur,408,2,18.4469619734321
cs,408,3,6.1377633421804765
ws,408,3,6.7917637751553945
heur,408,3,7.955825916952426
cs,408,4,4.25606090233144
ws,408,4,4.5910864151704
heur,408,4,5.51492084649417
cs,408,5,1.824469288263283
ws,408,5,1.0807558260945185
heur,408,5,1.9496392444206678
cs,409,1,208.67808426694958
ws,409,1,183.5808672051575
heur,409,1,173.93010487565147
cs,409,2,13.470302512739819
ws,409,2,19.052030015885002
heur,409,2,18.925268109875358
cs,409,3,6.021661502725021
ws,409,3,6.606626312023156
heur,409,3,7.832249776074195
cs,409,4,4.177644292356765
ws,409,4,4.5127414923325215
heur,409,4,5.432733835296603
cs,409,5,1.763005147496018
ws,409,5,1.0504932722822695
heur,409,5,1.9155704433669016
cs,410,1,206.32138024437234
ws,410,1,181.31079635578746
heur,410,1,171.3424498080809
cs,410,2,13.358755806068714
ws,410,2,19.003564248522213
heur,410,2,18.743650337326788
cs,410,3,6.301558365378469
ws,410,3,6.884124512702039
heur,410,3,8.152473031644208
cs,410,4,4.362830983019065
ws,410,4,4.689806421871762
heur,410,4,5.644289532743229
cs,410,5,1.8875915924988973
ws,410,5,1.1632776860627936
heur,410,5,2.0522745071881507
cs,411,1,206.32947641214645
ws,411,1,181.244787420096
heur,411,1,171.58815283857595
cs,411,2,13.101045863990763
ws,411,2,18.696444709194147
heur,411,2,18.48503176040678
cs,411,3,5.9515381792435536
ws,411,3,6.604839875128527
heur,411,3,7.754158772120424
cs,411,4,4.157056138455639
ws,411,4,4.513746985594132
heur,411,4,5.407808720070036
cs,411,5,1.7779563518491888
ws,411,5,1.0388028060425842
heur,411,5,1.9378376246721207
cs,412,1,203.381972646251
ws,412,1,178.38189611272534
heur,412,1,168.67739573005613
cs,412,2,13.034371226833967
ws,412,2,18.61955326899092
heur,412,2,18.43867980160861
cs,412,3,5.949589240848551
ws,412,3,6.580264272966181
heur,412,3,7.7591618417231905
cs,412,4,4.163994913741275
ws,412,4,4.527049340734934
heur,412,4,5.417656098210182
cs,412,5,1.7840650392515336
ws,412,5,1.0424739088785675
heur,412,5,1.9576823685368558
cs,413,1,205.6331219264371
ws,413,1,180.56392616044678
heur,413,1,170.88688785950228
cs,413,2,13.032807486091343
ws,413,2,18.726774575898926
heur,413,2,18.41171328441071
cs,413,3,6.071159769068057
ws,413,3,6.673800504595089
heur,413,3,7.897349666804107
cs,413,4,4.23063677985156
ws,413,4,4.577204600735149
heur,413,4,5.494634837063351
cs,413,5,1.8302488258243066
ws,413,5,1.1212922026126078
heur,413,5,2.0060369425819933
cs,414,1,205.49974871203608
ws,414,1,180.42525927775154
heur,414,1,170.73590177916913
cs,414,2,12.966941901088466
ws,414,2,18.634769555070008
heur,414,2,18.347193205838003
cs,414,3,5.981890592303855
ws,414,3,6.561450126096685
heur,414,3,7.795664134922139
cs,414,4,4.168822580427255
ws,414,4,4.514897113826621
heur,414,4,5.424237554816366
cs,414,5,1.8001019612709503
ws,414,5,1.0792103935604749
heur,414,5,1.9743443004838968
cs,415,1,204.7425842075809
ws,415,1,179.7780479660791
heur,415,1,170.08802043884955
cs,415,2,12.8840637729057
ws,415,2,18.51491592873371
heur,415,2,18.262740461609535
cs,415,3,5.857489217863146
ws,415,3,6.485320460489884
heur,415,3,7.65374940485097
cs,415,4,4.102053522362163
ws,415,4,4.462809110219004
heur,415,4,5.346595102782608
cs,415,5,1.763718983633695
ws,415,5,1.0064534069788007
heur,415,5,1.9362826037425638
cs,416,1,205.03996106187589
ws,416,1,179.9410071205592
heur,416,1,170.19240872993092
cs,416,2,12.915005286323813
ws,416,2,18.256654714856232
heur,416,2,18.26935545544324
cs,416,3,5.390626580794542
ws,416,3,6.237047138634341
heur,416,3,7.102063745519569
cs,416,4,3.8919297315232733
ws,416,4,4.306473845873384
heur,416,4,5.091387580951112
cs,416,5,1.5891450242994383
ws,416,5,0.7451813048147613
heur,416,5,1.7147363210593018
cs,417,1,200.52014040026583
ws,417,1,175.88848173352721
heur,417,1,165.87865324388525
cs,417,2,12.517598968362904
ws,417,2,17.894047619671486
heur,417,2,17.765612845727613
cs,417,3,5.308472224149663
ws,417,3,6.130836120295972
heur,417,3,7.0047817894241975
cs,417,4,3.8620449610824985
ws,417,4,4.261499370017336
heur,417,4,5.054427280038776
cs,417,5,1.582342568711882
ws,417,5,0.7570630989677909
heur,417,5,1.6985031334402687
cs,418,1,209.38003666832068
ws,418,1,184.0246710690174
heur,418,1,174.6083681091419
cs,418,2,13.389172536923743
ws,418,2,19.015246470416557
heur,418,2,18.72069072734718
cs,418,3,6.633543684536586
ws,418,3,7.136102615868295
heur,418,3,8.496777783755645
cs,418,4,4.529661276820531
ws,418,4,4.844373896347865
heur,418,4,5.816432216776314
cs,418,5,2.1488867638293305
ws,418,5,1.5261639429905496
heur,418,5,2.3578280756546675
cs,419,1,204.8444600606153
ws,419,1,179.55408377460145
heur,419,1,169.82259061689408
cs,419,2,12.539955216700411
ws,419,2,18.13100633321462
heur,419,2,17.842703392140148
cs,419,3,5.6616430220131875
ws,419,3,6.389359351446712
heur,419,3,7.425665770346069
cs,419,4,4.02052014576532
ws,419,4,4.413699178867464
heur,419,4,5.2471508990213405
cs,419,5,1.737034173657923
ws,419,5,0.9211302897825047
heur,419,5,1.9024876988657542
cs,420,1,203.59405698364634
ws,420,1,178.4321732475671
heur,420,1,168.80224445905546
cs,420,2,12.774415847873287
ws,420,2,18.399978234304125
heur,420,2,18.120793273061782
cs,420,3,5.874513411138751
ws,420,3,6.483466135060429
heur,420,3,7.67274515720734
cs,420,4,4.109061335624117
ws,420,4,4.464522151305308
heur,420,4,5.354620399362817
cs,420,5,1.7804410906630275
ws,420,5,1.040220148686342
heur,420,5,1.9538115638972722
cs,421,1,205.05338490258924
ws,421,1,179.97903020989818
heur,421,1,170.27977619042278
cs,421,2,12.903790338740778
ws,421,2,18.51969312348843
heur,421,2,18.28598958717061
cs,421,3,5.874618256852227
ws,421,3,6.498619907895996
heur,421,3,7.67334555401832
cs,421,4,4.115085595730839
ws,421,4,4.477542160938812
heur,421,4,5.3614082385451916
cs,421,5,1.768344895556071
ws,421,5,1.0138079341830057
heur,421,5,1.9411614290912182
cs,422,1,201.44344365726377
ws,422,1,176.28551276567913
heur,422,1,166.71213587699344
cs,422,2,12.231184127640068
ws,422,2,17.93919859048155
heur,422,2,17.351002734917692
cs,422,3,6.200928978925589
ws,422,3,6.625117235484123
heur,422,3,8.006197527581126
cs,422,4,4.257376567016967
ws,422,4,4.5340368686835815
heur,422,4,5.506953777663818
cs,422,5,1.9693457564195629
ws,422,5,1.383060966237601
heur,422,5,2.1665494561903227
cs,423,1,205.04229189344548
ws,423,1,179.95592502675444
heur,423,1,170.2916885272545
cs,423,2,12.923489514136431
ws,423,2,18.571807689127233
heur,423,2,18.29820170301169
cs,423,3,5.946605598141419
ws,423,3,6.533440561546204
heur,423,3,7.755362714312973
cs,423,4,4.147527513904668
ws,423,4,4.495863702570108
heur,423,4,5.399671458366826
cs,423,5,1.7911368102153757
ws,423,5,1.0646855873519059
heur,423,5,1.9649520286795512
cs,424,1,203.1817152303663
ws,424,1,178.06696700162146
heur,424,1,168.42329704548456
cs,424,2,12.75501864916768
ws,424,2,18.369649314250207
heur,424,2,18.104485318027066
cs,424,3,5.817600443315716
ws,424,3,6.449274124090957
heur,424,3,7.6078205106789
cs,424,4,4.073720711818502
ws,424,4,4.431994621168824
heur,424,4,5.31400320154994
cs,424,5,1.7613227861916545
ws,424,5,1.0076198434466772
heur,424,5,1.9337394860267807
cs,425,1,206.93457477690734
ws,425,1,181.75658676009226
heur,425,1,172.2190281744431
cs,425,2,13.218220168238553
ws,425,2,18.71620485607033
heur,425,2,18.55547667311693
cs,425,3,6.371220316638957
ws,425,3,6.894404154783361
heur,425,3,8.196597526477927
cs,425,4,4.370492589939348
ws,425,4,4.669327162543862
heur,425,4,5.634753539101815
cs,425,5,1.9680691315171157
ws,425,5,1.2807215284772882
heur,425,5,2.16095477367765
cs,426,1,205.01602198097137
ws,426,1,179.69354031204003
heur,426,1,170.18883937818845
cs,426,2,12.809759020206412
ws,426,2,18.47194143295898
heur,426,2,18.11890772068876
cs,426,3,6.109150730490802
ws,426,3,6.63376469396044
heur,426,3,7.939642467264493
cs,426,4,4.222344551323298
ws,426,4,4.53581440034967
heur,426,4,5.486818169054618
cs,426,5,1.8647743619017225
ws,426,5,1.214076051737877
heur,426,5,2.0417023943549237
cs,427,1,205.57634657288517
ws,427,1,180.5226577062786
heur,427,1,170.83718037784766
cs,427,2,13.077259523068316
ws,427,2,18.71325559477318
heur,427,2,18.48723457478857
cs,427,3,5.982873195954969
ws,427,3,6.572490937091516
heur,427,3,7.797183428607568
cs,427,4,4.1689284064790275
ws,427,4,4.516865692247049
heur,427,4,5.424717530896618
cs,427,5,1.7889885509314183
ws,427,5,1.0642625116799538
heur,427,5,1.9626664562617604
cs,428,1,204.72192483831725
ws,428,1,179.4629583994042
heur,428,1,169.62904866866134
cs,428,2,12.28227642847408
ws,428,2,17.73783827936381
heur,428,2,17.361522291384038
cs,428,3,5.801873252185585
ws,428,3,6.530666920175626
heur,428,3,7.570286054771354
cs,428,4,4.0829686289611935
ws,428,4,4.452205840951521
heur,428,4,5.3125785529119876
cs,428,5,1.800098027398609
ws,428,5,0.983912673934348
heur,428,5,1.9267008408189497
cs,429,1,205.34174714528768
ws,429,1,180.32706784043188
heur,429,1,170.66990331796018
cs,429,2,13.08674161574865
ws,429,2,18.786057940450895
heur,429,2,18.471797604105333
cs,429,3,6.133966789355181
ws,429,3,6.667354638203908
heur,429,3,7.968931712431268
cs,429,4,4.24904252548023
ws,429,4,4.574942091068678
heur,429,4,5.517405090046497
cs,429,5,1.8446399832003835
ws,429,5,1.1753769919636055
heur,429,5,2.020779388050344
cs,430,1,205.80262797920236
ws,430,1,180.81333287722956
heur,430,1,171.0010844393173
cs,430,2,13.079286500320633
ws,430,2,18.68986972157004
heur,430,2,18.497001418337216
cs,430,3,5.92565782876714
ws,430,3,6.5764616421382565
heur,430,3,7.732048442097846
cs,430,4,4.14765115355192
ws,430,4,4.510618966404613
heur,430,4,5.399148394865501
cs,430,5,1.7711396384354636
ws,430,5,1.0177509454687157
heur,430,5,1.9440958769058563
cs,431,1,205.99728023572092
ws,431,1,180.9417462860502
heur,431,1,171.29478848679486
cs,431,2,13.191613903770833
ws,431,2,18.844016344535024
heur,431,2,18.622869701533787
cs,431,3,6.037127766184566
ws,431,3,6.612817255019318
heur,431,3,7.859293312501863
cs,431,4,4.197896084731835
ws,431,4,4.53990397088332
heur,431,4,5.458570753750384
cs,431,5,1.797210492012169
ws,431,5,1.0832906143549315
heur,431,5,1.9712074508474935
cs,432,1,206.00445308576485
ws,432,1,180.94967065662414
heur,432,1,171.22142851122797
cs,432,2,12.935140660062196
ws,432,2,18.57067020460137
heur,432,2,18.324329672174663
cs,432,3,5.882184344431827
ws,432,3,6.50811568693652
heur,432,3,7.682072752414377
cs,432,4,4.121509117459707
ws,432,4,4.484939481000605
heur,432,4,5.368716519819857
cs,432,5,1.7685009843096289
ws,432,5,1.0098311404898863
heur,432,5,1.941339483149682
cs,433,1,207.21488517328686
ws,433,1,182.2985643253833
heur,433,1,172.62692788109013
cs,433,2,13.536566004739333
ws,433,2,19.33052876719982
heur,433,2,18.988748222914033
cs,433,3,6.405907441036612
ws,433,3,6.901192735615389
heur,433,3,8.23783867645676
cs,433,4,4.401347079486478
ws,433,4,4.702582897503402
heur,433,4,5.670566780413586
cs,433,5,1.920904375864116
ws,433,5,1.319829494569662
heur,433,5,2.118673801199591
cs,434,1,205.80461531647032
ws,434,1,180.74597836056722
heur,434,1,171.0432936709543
cs,434,2,13.02950674995678
ws,434,2,18.70706488080974
heur,434,2,18.418288315307937
cs,434,3,6.028465862836176
ws,434,3,6.596573480274091
heur,434,3,7.848854534841474
cs,434,4,4.1938582274058
ws,434,4,4.534703338306348
heur,434,4,5.453380336115706
cs,434,5,1.810933106742752
ws,434,5,1.1025448171495544
heur,434,5,1.9856410560199391
cs,435,1,205.51521243726916
ws,435,1,180.56757227698458
heur,435,1,170.74281511822895
cs,435,2,12.730218327001214
ws,435,2,18.27863710942194
heur,435,2,17.974733934293155
cs,435,3,5.649987536847676
ws,435,3,6.435891389028609
heur,435,3,7.396286459981292
cs,435,4,4.0155412162836
ws,435,4,4.4155490335322325
heur,435,4,5.234969469779375
cs,435,5,1.7112177189385704
ws,435,5,0.8896478473828096
heur,435,5,1.835800109932901
cs,436,1,200.27260566987135
ws,436,1,175.23577557829765
heur,436,1,165.53715867035615
cs,436,2,12.44353309384026
ws,436,2,17.982559226554546
heur,436,2,17.619629303665686
cs,436,3,5.668580462860033
ws,436,3,6.3750725068696195
heur,436,3,7.416341349692712
cs,436,4,3.988381142743012
ws,436,4,4.3555224961593915
heur,436,4,5.2062784800465405
cs,436,5,1.740837222959294
ws,436,5,0.9630162765405771
heur,436,5,1.8699214706001306
cs,437,1,206.87059729300606
ws,437,1,181.70541705910676
heur,437,1,172.3150772865211
cs,437,2,13.40410676030585
ws,437,2,18.804566957585127
heur,437,2,18.71789299743267
cs,437,3,6.329032073588742
ws,437,3,6.840039787957627
heur,437,3,8.14554904967202
cs,437,4,4.346228972845641
ws,437,4,4.64427311451968
heur,437,4,5.606327287622458
cs,437,5,1.9189768423111906
ws,437,5,1.2390054531577444
heur,437,5,2.0673692353697
cs,438,1,201.83135562430454
ws,438,1,177.21326501695827
heur,438,1,167.21517033577146
cs,438,2,12.360181659799679
ws,438,2,18.012884639293443
heur,438,2,17.623246819426004
cs,438,3,5.70115503722244
ws,438,3,6.390370242667957
heur,438,3,7.473606987310679
cs,438,4,4.044708881807482
ws,438,4,4.4309356540731315
heur,438,4,5.275539866183851
cs,438,5,1.7695692073169378
ws,438,5,0.9686487671954009
heur,438,5,1.942631638645582
cs,439,1,205.4308049874616
ws,439,1,180.36949103607878
heur,439,1,170.6696341727381
cs,439,2,12.990437620581606
ws,439,2,18.647382154011385
heur,439,2,18.379168654707996
cs,439,3,5.970464212340709
ws,439,3,6.558714395615925
heur,439,3,7.782753230880977
cs,439,4,4.164038700905014
ws,439,4,4.513264126297104
heur,439,4,5.418643175856736
cs,439,5,1.7937095744464462
ws,439,5,1.0663732048795473
heur,439,5,1.967665318552286
cs,440,1,206.24387506489796
ws,440,1,180.9750659152334
heur,440,1,171.34914788935112
cs,440,2,13.272780199345876
ws,440,2,18.713780888715544
heur,440,2,18.540386837628525
cs,440,3,6.147026595405285
ws,440,3,6.90543267798459
heur,440,3,7.983701532521067
cs,440,4,4.261536458216605
ws,440,4,4.614640773903225
heur,440,4,5.522861934935773
cs,440,5,1.7523361129336201
ws,440,5,1.0267680194579618
heur,440,5,1.8755349723400747
cs,441,1,204.62836783261366
ws,441,1,179.67985003542913
heur,441,1,169.99987632777024
cs,441,2,12.805546436464256
ws,441,2,18.12798605067346
heur,441,2,18.115850332700223
cs,441,3,5.393294866799679
ws,441,3,6.239097457819179
heur,441,3,7.102779159261654
cs,441,4,3.906574758390434
ws,441,4,4.315788405165455
heur,441,4,5.105987059115678
cs,441,5,1.5950600005048305
ws,441,5,0.7656632212001131
heur,441,5,1.7135727468807587
cs,442,1,205.93411486471953
ws,442,1,180.88561255987506
heur,442,1,171.17000704482874
cs,442,2,13.115378457200405
ws,442,2,18.77724842412115
heur,442,2,18.528143515063164
cs,442,3,6.024813037557796
ws,442,3,6.609472580738491
heur,442,3,7.84501572503425
cs,442,4,4.196367059219724
ws,442,4,4.54308086059292
heur,442,4,5.456128826908179
cs,442,5,1.8014838108733582
ws,442,5,1.0817780474930507
heur,442,5,1.9757875782288652
cs,443,1,205.2045993327004
ws,443,1,180.20689547833024
heur,443,1,170.50698520068414
cs,443,2,12.983849613363555
ws,443,2,18.655152548792124
heur,443,2,18.369887215965722
cs,443,3,5.973894952658742
ws,443,3,6.547950802727145
heur,443,3,7.786627933957215
cs,443,4,4.159245053777728
ws,443,4,4.501986600555413
heur,443,4,5.413680943812088
cs,443,5,1.794468468531775
ws,443,5,1.0744722516185459
heur,443,5,1.9683706595401977
cs,444,1,208.73796468808462
ws,444,1,183.43541856970108
heur,444,1,173.95426834627142
cs,444,2,13.41366952814283
ws,444,2,18.91243898129627
heur,444,2,18.82434066255055
cs,444,3,6.311690960978611
ws,444,3,6.811423529012116
heur,444,3,8.166716779695395
cs,444,4,4.354649180972739
ws,444,4,4.655707768626227
heur,444,4,5.636263089193874
cs,444,5,1.8838373372222934
ws,444,5,1.2312917516797461
heur,444,5,2.0530895811106067
cs,445,1,205.92541997325378
ws,445,1,180.64017557478593
heur,445,1,171.10529032592584
cs,445,2,13.029380775270035
ws,445,2,18.586224351336348
heur,445,2,18.34485926527161
cs,445,3,6.07308575080653
ws,445,3,6.671671689039127
heur,445,3,7.8874060952582745
cs,445,4,4.20903885540112
ws,445,4,4.536953072060553
heur,445,4,5.466593553893338
cs,445,5,1.830388467540305
ws,445,5,1.113500071134606
heur,445,5,1.982873793272263
cs,446,1,204.97492063615124
