sample_num,K,sched,resid
2305,4,silver,0.0692442926248164
2305,5,silver,0.00044040283265952754
2305,6,silver,7.105907003746705e-05
2305,7,silver,1.5296170327843564e-06
2305,8,silver,9.728938253537192e-07
2305,9,silver,2.9784333361055706e-08
2305,10,silver,4.464476379041464e-09
2306,1,silver,119.04119343457414
2306,2,silver,10.279996949685268
2306,3,silver,0.16684343261433696
2306,4,silver,0.0692638767419204
2306,5,silver,0.00044003630380141424
2306,6,silver,7.111167683631637e-05
2306,7,silver,1.5311781015678292e-06
2306,8,silver,9.794734986843542e-07
2306,9,silver,2.947518786244107e-08
2306,10,silver,4.4501543850273135e-09
2307,1,silver,119.09183321810431
2307,2,silver,10.281469461076716
2307,3,silver,0.1670146386178102
2307,4,silver,0.06925836927585936
2307,5,silver,0.00044146266729859664
2307,6,silver,7.111483688993674e-05
2307,7,silver,1.5323652507752444e-06
2307,8,silver,9.747815033169416e-07
2307,9,silver,2.980892845650179e-08
2307,10,silver,4.465085743523799e-09
2308,1,silver,118.96853342925829
2308,2,silver,10.283589570199053
2308,3,silver,0.16712926771956105
2308,4,silver,0.06939155665388795
2308,5,silver,0.00044069598350345403
2308,6,silver,7.115384301534663e-05
2308,7,silver,1.5333022903684437e-06
2308,8,silver,9.7644863913947e-07
2308,9,silver,2.9833925404855915e-08
2308,10,silver,4.470801562843125e-09
2309,1,silver,119.06889892247543
2309,2,silver,10.28105341601805
2309,3,silver,0.16711222144561047
2309,4,silver,0.06930365122683207
2309,5,silver,0.0004416329606204173
2309,6,silver,7.120310360403978e-05
2309,7,silver,1.5339760343392057e-06
2309,8,silver,9.76746112990419e-07
2309,9,silver,2.9799149872934797e-08
2309,10,silver,4.468527517668503e-09
2310,1,silver,119.08007942459126
2310,2,silver,10.289383371451503
2310,3,silver,0.16715726854650442
2310,4,silver,0.06934526392595733
2310,5,silver,0.00044224563065709606
2310,6,silver,7.122565526381051e-05
2310,7,silver,1.5407877221684307e-06
2310,8,silver,9.764590757251207e-07
2310,9,silver,3.0385483367292924e-08
2310,10,silver,4.499431432217927e-09
2311,1,silver,119.02842088466576
2311,2,silver,10.29341078788421
2311,3,silver,0.16680245849821382
2311,4,silver,0.06930959809567172
2311,5,silver,0.0004390602191192752
2311,6,silver,7.114959511292414e-05
2311,7,silver,1.5281199199885639e-06
2311,8,silver,9.78443099052415e-07
2311,9,silver,2.9330941205131882e-08
2311,10,silver,4.449038885009913e-09
2312,1,silver,118.96749461869169
2312,2,silver,10.267149932400505
2312,3,silver,0.16646994689291184
2312,4,silver,0.06906979330791735
2312,5,silver,0.0004398139319397401
2312,6,silver,7.082161698872849e-05
2312,7,silver,1.5273405371187334e-06
2312,8,silver,9.7015110250032e-07
2312,9,silver,2.976834054026399e-08
2312,10,silver,4.455293956812048e-09
2313,1,silver,119.05368170887736
2313,2,silver,10.277302536786461
2313,3,silver,0.16689791301408588
2313,4,silver,0.06924634819068265
2313,5,silver,0.00044072719145455227
2313,6,silver,7.108367279822281e-05
2313,7,silver,1.5315889844269992e-06
2313,8,silver,9.762047086594833e-07
2313,9,silver,2.9690568843989008e-08
2313,10,silver,4.458767261723151e-09
2314,1,silver,119.02295035439447
2314,2,silver,10.293539851594735
2314,3,silver,0.16719873595030355
2314,4,silver,0.06921099313170315
2314,5,silver,0.00044748008512612934
2314,6,silver,7.128859078689446e-05
2314,7,silver,1.5691660068756907e-06
2314,8,silver,9.75261999847608e-07
2314,9,silver,3.258962770382672e-08
2314,10,silver,4.605368039156107e-09
2315,1,silver,119.05463315139622
2315,2,silver,10.282390478215927
2315,3,silver,0.16694596003849624
2315,4,silver,0.06928911104876624
2315,5,silver,0.00044020579294152553
2315,6,silver,7.113589305077001e-05
2315,7,silver,1.5284956898564968e-06
2315,8,silver,9.754666544068405e-07
2315,9,silver,2.9519144927804762e-08
2315,10,silver,4.453933895200618e-09
2316,1,silver,118.94719787500915
2316,2,silver,10.279661411382357
2316,3,silver,0.16709156735226258
2316,4,silver,0.06929875061220413
2316,5,silver,0.00044212855331880865
2316,6,silver,7.126328067689244e-05
2316,7,silver,1.5431490281343975e-06
2316,8,silver,9.824828380390526e-07
2316,9,silver,3.0188145119088255e-08
2316,10,silver,4.488916221536642e-09
2317,1,silver,119.13241154796063
2317,2,silver,10.286974994385389
2317,3,silver,0.1675046803216353
2317,4,silver,0.0695562895209557
2317,5,silver,0.0004408868498463243
2317,6,silver,7.157765180486003e-05
2317,7,silver,1.5398987529463656e-06
2317,8,silver,9.970260235384362e-07
2317,9,silver,2.897996317691062e-08
2317,10,silver,4.439555223834867e-09
2318,1,silver,119.03207481944897
2318,2,silver,10.276204472554726
2318,3,silver,0.1669801941937537
2318,4,silver,0.0693959711516696
2318,5,silver,0.00043620798906805183
2318,6,silver,7.091167794954004e-05
2318,7,silver,1.499973530310719e-06
2318,8,silver,9.72837835030744e-07
2318,9,silver,2.7505479157284103e-08
2318,10,silver,4.3439108040111795e-09
2319,1,silver,119.01258195140609
2319,2,silver,10.241120577708775
2319,3,silver,0.1668142126251083
2319,4,silver,0.06931941600425762
2319,5,silver,0.00043693781955236833
2319,6,silver,7.110882011100145e-05
2319,7,silver,1.5206190569705365e-06
2319,8,silver,9.995597158648084e-07
2319,9,silver,2.732782761747123e-08
2319,10,silver,4.337938567434845e-09
2320,1,silver,119.06171519554245
2320,2,silver,10.277701223701422
2320,3,silver,0.1668723167169174
2320,4,silver,0.06921036540826918
2320,5,silver,0.0004414220501553621
2320,6,silver,7.100682098046338e-05
2320,7,silver,1.5337974937733647e-06
2320,8,silver,9.731553572110976e-07
2320,9,silver,3.003250526490666e-08
2320,10,silver,4.472848904919336e-09
2321,1,silver,119.02727665714501
2321,2,silver,10.28613110057379
2321,3,silver,0.16712126685236894
2321,4,silver,0.06934621737732456
2321,5,silver,0.00044137479824758345
2321,6,silver,7.117485825339054e-05
2321,7,silver,1.5345554322325067e-06
2321,8,silver,9.759465571186397e-07
2321,9,silver,2.993270953728948e-08
2321,10,silver,4.474616402343379e-09
2322,1,silver,119.15326084956273
2322,2,silver,10.309387719942228
2322,3,silver,0.16758553720179392
2322,4,silver,0.06939045280361526
2322,5,silver,0.00044650999257980355
2322,6,silver,7.148888100931848e-05
2322,7,silver,1.5591264692787465e-06
2322,8,silver,9.757044718539554e-07
2322,9,silver,3.171209215303961e-08
2322,10,silver,4.575153505975905e-09
2323,1,silver,119.08684967266177
2323,2,silver,10.290622561715747
2323,3,silver,0.1675804004383081
2323,4,silver,0.06950618240947186
2323,5,silver,0.0004426518747883398
2323,6,silver,7.135225520326515e-05
2323,7,silver,1.5383461771557298e-06
2323,8,silver,9.792722453443707e-07
2323,9,silver,2.9922923445445205e-08
2323,10,silver,4.479866549357407e-09
2324,1,silver,119.0281335407682
2324,2,silver,10.28420380178107
2324,3,silver,0.1671427249665989
2324,4,silver,0.0693644069420722
2324,5,silver,0.00044111315768112974
2324,6,silver,7.115840099347303e-05
2324,7,silver,1.5328248644030853e-06
2324,8,silver,9.760225568841325e-07
2324,9,silver,2.978619388226883e-08
2324,10,silver,4.467385987393677e-09
2325,1,silver,119.06573067324543
2325,2,silver,10.281043336870928
2325,3,silver,0.16784397182695884
2325,4,silver,0.06963403958913043
2325,5,silver,0.000443781942316643
2325,6,silver,7.122489754806473e-05
2325,7,silver,1.5450786492741695e-06
2325,8,silver,9.76681176768572e-07
2325,9,silver,3.065174627865935e-08
2325,10,silver,4.508586813845351e-09
2326,1,silver,119.04793554213205
2326,2,silver,10.281473772316954
2326,3,silver,0.1670208157964865
2326,4,silver,0.06929022952015589
2326,5,silver,0.00044118154252115985
2326,6,silver,7.114499543929785e-05
2326,7,silver,1.5332442194187034e-06
2326,8,silver,9.761290855238401e-07
2326,9,silver,2.981404202744836e-08
2326,10,silver,4.467445836289874e-09
2327,1,silver,119.12327624765048
2327,2,silver,10.293072901791906
2327,3,silver,0.1674554830282043
2327,4,silver,0.0694543628822892
2327,5,silver,0.0004427516923937018
2327,6,silver,7.133588688876708e-05
2327,7,silver,1.5408475177842846e-06
2327,8,silver,9.789976413275086e-07
2327,9,silver,3.015999750133331e-08
2327,10,silver,4.491785014147638e-09
2328,1,silver,119.389674723348
2328,2,silver,10.28244417828751
2328,3,silver,0.1672784684574241
2328,4,silver,0.06946333416330297
2328,5,silver,0.0004365708307700413
2328,6,silver,7.109199528438304e-05
2328,7,silver,1.4962855398126092e-06
2328,8,silver,9.81384487399869e-07
2328,9,silver,2.6555146006413742e-08
2328,10,silver,4.2978541825819525e-09
2329,1,silver,119.00466689546904
2329,2,silver,10.280036315997034
2329,3,silver,0.16710469007828743
2329,4,silver,0.06934013100433115
2329,5,silver,0.00044018248974958817
2329,6,silver,7.119890162704733e-05
2329,7,silver,1.5255293078723967e-06
2329,8,silver,9.76199498534014e-07
2329,9,silver,2.920753442319347e-08
2329,10,silver,4.4406753702530414e-09
2330,1,silver,119.0390496284169
2330,2,silver,10.283344655752758
2330,3,silver,0.16702477468586763
2330,4,silver,0.06932647335637507
2330,5,silver,0.00044033024002916013
2330,6,silver,7.112529885158175e-05
2330,7,silver,1.5293676055760534e-06
2330,8,silver,9.77028078449533e-07
2330,9,silver,2.9467471466815765e-08
2330,10,silver,4.450355650234553e-09
2331,1,silver,119.10825514529061
2331,2,silver,10.319764533230124
2331,3,silver,0.16921991346787804
2331,4,silver,0.07031441931300744
2331,5,silver,0.0004436513189322592
2331,6,silver,7.204977980803709e-05
2331,7,silver,1.5498076639409902e-06
2331,8,silver,1.0039287281848949e-06
2331,9,silver,2.917224939165471e-08
2331,10,silver,4.466711894869325e-09
2332,1,silver,119.07926657707554
2332,2,silver,10.283461673424702
2332,3,silver,0.16729433186384463
2332,4,silver,0.06933566923612013
2332,5,silver,0.0004429769497056718
2332,6,silver,7.123807820433649e-05
2332,7,silver,1.538847517679981e-06
2332,8,silver,9.77762356375628e-07
2332,9,silver,3.0003901455601354e-08
2332,10,silver,4.4800030620068545e-09
2333,1,silver,119.06033965936128
2333,2,silver,10.284837335421914
2333,3,silver,0.1671547246026353
2333,4,silver,0.06934635705004663
2333,5,silver,0.0004414689625709013
2333,6,silver,7.12262619315367e-05
2333,7,silver,1.5344198865944496e-06
2333,8,silver,9.767862980967163e-07
2333,9,silver,2.985824440631167e-08
2333,10,silver,4.472908223954175e-09
2334,1,silver,119.11977173077392
2334,2,silver,10.288465922884651
2334,3,silver,0.16716512935316657
2334,4,silver,0.06947446771112908
2334,5,silver,0.0004407015310698786
2334,6,silver,7.102515224462052e-05
2334,7,silver,1.5397672558758964e-06
2334,8,silver,9.80971423980769e-07
2334,9,silver,3.006024646296103e-08
2334,10,silver,4.476432969197595e-09
2335,1,silver,118.95122197186872
2335,2,silver,10.280278764501178
2335,3,silver,0.16718799425095193
2335,4,silver,0.06934671265281289
2335,5,silver,0.000441725499872319
2335,6,silver,7.114967356448416e-05
2335,7,silver,1.5330904287905346e-06
2335,8,silver,9.71839001155822e-07
2335,9,silver,3.006282968588035e-08
2335,10,silver,4.480633395422451e-09
2336,1,silver,119.02109762458957
2336,2,silver,10.274893677309075
2336,3,silver,0.1669967175011165
2336,4,silver,0.0693202713400375
2336,5,silver,0.0004398825913656437
2336,6,silver,7.122949582576081e-05
2336,7,silver,1.528932351526186e-06
2336,8,silver,9.813094075244239e-07
2336,9,silver,2.9173574649706286e-08
2336,10,silver,4.439333690789287e-09
2337,1,silver,119.04394106776769
2337,2,silver,10.281480655438223
2337,3,silver,0.16702379368260953
2337,4,silver,0.0693058276857909
2337,5,silver,0.0004410873718394268
2337,6,silver,7.115198238722612e-05
2337,7,silver,1.5341953792891206e-06
2337,8,silver,9.772196721599316e-07
2337,9,silver,2.9827389594049506e-08
2337,10,silver,4.468573742692269e-09
2338,1,silver,119.11145420414357
2338,2,silver,10.283191676785986
2338,3,silver,0.16705028518485834
2338,4,silver,0.06926590250964916
2338,5,silver,0.0004411045861804742
2338,6,silver,7.111271435030376e-05
2338,7,silver,1.5270099602747498e-06
2338,8,silver,9.70968855039803e-07
2338,9,silver,2.963721401821232e-08
2338,10,silver,4.4582702404575736e-09
2339,1,silver,119.22878970285787
2339,2,silver,10.29624246599917
2339,3,silver,0.16778434934649397
2339,4,silver,0.0694390826499542
2339,5,silver,0.0004472727310905575
2339,6,silver,7.148332657427991e-05
2339,7,silver,1.5586658810023279e-06
2339,8,silver,9.78066537507618e-07
2339,9,silver,3.142339137815573e-08
2339,10,silver,4.554503075774955e-09
2340,1,silver,118.94002598539022
2340,2,silver,10.282187252600698
2340,3,silver,0.16661898839510683
2340,4,silver,0.06910935929219562
2340,5,silver,0.00044091706344325676
2340,6,silver,7.11527685300837e-05
2340,7,silver,1.5355650265251817e-06
2340,8,silver,9.799302042017307e-07
2340,9,silver,2.9750630237361827e-08
2340,10,silver,4.463782495564828e-09
2341,1,silver,119.1896313118596
2341,2,silver,10.271999384444989
2341,3,silver,0.1666201641492243
2341,4,silver,0.06913359550244895
2341,5,silver,0.00044256770437726446
2341,6,silver,7.088578407882881e-05
2341,7,silver,1.548940474036793e-06
2341,8,silver,9.747627914558562e-07
2341,9,silver,3.116892086005545e-08
2341,10,silver,4.524354578389788e-09
2342,1,silver,119.24256807320636
2342,2,silver,10.267351326510934
2342,3,silver,0.16690314738942094
2342,4,silver,0.06908779717662318
2342,5,silver,0.0004439159202528581
2342,6,silver,7.123393201849766e-05
2342,7,silver,1.5475880135598344e-06
2342,8,silver,9.809581846987367e-07
2342,9,silver,3.0506731301584195e-08
2342,10,silver,4.501962007076459e-09
2343,1,silver,118.89144373759915
2343,2,silver,10.293819974356543
2343,3,silver,0.16727219293101397
2343,4,silver,0.06940546239960764
2343,5,silver,0.000442877518559816
2343,6,silver,7.128835217470808e-05
2343,7,silver,1.547644354407305e-06
2343,8,silver,9.787953157935169e-07
2343,9,silver,3.075473631329019e-08
2343,10,silver,4.522138846080691e-09
2344,1,silver,119.08360261495586
2344,2,silver,10.287268021857646
2344,3,silver,0.16632492210746488
2344,4,silver,0.06899425468880588
2344,5,silver,0.00044120742433702244
2344,6,silver,7.08957658115853e-05
2344,7,silver,1.5353875606980794e-06
2344,8,silver,9.573754675871207e-07
2344,9,silver,3.133444399892923e-08
2344,10,silver,4.542220759516777e-09
2345,1,silver,119.19244344462943
2345,2,silver,10.296306965896532
2345,3,silver,0.1667438019183015
2345,4,silver,0.06940660439377787
2345,5,silver,0.0004365993516473227
2345,6,silver,7.128317136475492e-05
2345,7,silver,1.5275500890585792e-06
2345,8,silver,9.90968261845866e-07
2345,9,silver,2.8616603256447956e-08
2345,10,silver,4.421536401433987e-09
2346,1,silver,119.13032530506737
2346,2,silver,10.277750027954065
2346,3,silver,0.1670549296865202
2346,4,silver,0.06937992252560778
2346,5,silver,0.00043893325234671576
2346,6,silver,7.104459355111095e-05
2346,7,silver,1.5208303950302685e-06
2346,8,silver,9.756939768239555e-07
2346,9,silver,2.8907072097312404e-08
2346,10,silver,4.421357247518582e-09
2347,1,silver,119.05410133177615
2347,2,silver,10.289047189687622
2347,3,silver,0.16714780484157235
2347,4,silver,0.06934988996225443
2347,5,silver,0.0004419414719483754
2347,6,silver,7.124795810861637e-05
2347,7,silver,1.5399260610740407e-06
2347,8,silver,9.793354888221267e-07
2347,9,silver,3.013082984241695e-08
2347,10,silver,4.486846664456186e-09
2348,1,silver,119.15084964645358
2348,2,silver,10.284276834208429
2348,3,silver,0.16646123990737016
2348,4,silver,0.06946193400388866
2348,5,silver,0.00043282195053251756
2348,6,silver,7.108267761310935e-05
2348,7,silver,1.51477604402891e-06
2348,8,silver,1.0011088522276661e-06
2348,9,silver,2.7125542901471593e-08
2348,10,silver,4.331781568802303e-09
2349,1,silver,119.07337146117757
2349,2,silver,10.271437723035007
2349,3,silver,0.16673869784922912
2349,4,silver,0.06909851810077199
2349,5,silver,0.0004408771643443347
2349,6,silver,7.10170629394081e-05
2349,7,silver,1.5254825960650437e-06
2349,8,silver,9.750413174793203e-07
2349,9,silver,2.9203122336346512e-08
2349,10,silver,4.428775164455924e-09
2350,1,silver,119.04536631653515
2350,2,silver,10.271456509041995
2350,3,silver,0.16665347108800108
2350,4,silver,0.06919755128386923
2350,5,silver,0.0004375820073105715
2350,6,silver,7.112653749303226e-05
2350,7,silver,1.516132113914666e-06
2350,8,silver,9.800216843725192e-07
2350,9,silver,2.8323385108896245e-08
2350,10,silver,4.394922294226735e-09
2351,1,silver,119.04566539814736
2351,2,silver,10.281853548019761
2351,3,silver,0.16702714916832687
2351,4,silver,0.06929150608183533
2351,5,silver,0.00044130387784534566
2351,6,silver,7.114853239281883e-05
2351,7,silver,1.534161647529706e-06
2351,8,silver,9.76103570776944e-07
2351,9,silver,2.988660730857592e-08
2351,10,silver,4.471346253381487e-09
2352,1,silver,119.06417873551716
2352,2,silver,10.290298163173281
2352,3,silver,0.16722647376764882
2352,4,silver,0.06934629008781983
2352,5,silver,0.0004427992640894299
2352,6,silver,7.122860671052851e-05
2352,7,silver,1.5413030321922781e-06
2352,8,silver,9.757101242027114e-07
2352,9,silver,3.043615713586836e-08
2352,10,silver,4.5009537364650755e-09
2353,1,silver,119.13006872703151
2353,2,silver,10.285592993406345
2353,3,silver,0.1670612557251042
2353,4,silver,0.06944620001598883
2353,5,silver,0.00043802416875868413
2353,6,silver,7.136911277458711e-05
2353,7,silver,1.5292448899052364e-06
2353,8,silver,1.0028461315822904e-06
2353,9,silver,2.77736809579032e-08
2353,10,silver,4.373439188644423e-09
2354,1,silver,119.06074997483508
2354,2,silver,10.273706716922279
2354,3,silver,0.16695564856000442
2354,4,silver,0.06908978878478884
2354,5,silver,0.0004432084164270496
2354,6,silver,7.093290935639963e-05
2354,7,silver,1.5275512701154485e-06
2354,8,silver,9.599879748974525e-07
2354,9,silver,3.02407964783747e-08
2354,10,silver,4.480684988424602e-09
2355,1,silver,119.10456559413934
2355,2,silver,10.28507787808529
2355,3,silver,0.1673580602107924
2355,4,silver,0.06935340137143531
2355,5,silver,0.00044276129049682664
2355,6,silver,7.116013959502952e-05
2355,7,silver,1.5318485000984316e-06
2355,8,silver,9.696986573355535e-07
2355,9,silver,3.002807785413929e-08
